_id,stop_id,lat,lon,miss_c_0,wt_rr_0,wt_pr_0,dt_rr_0,dt_pr_0,mc_rr_0,mc_pr_0,bf_pr_0,mr_rr_0,mr_pr_0,miss_c_1,wt_rr_1,wt_pr_1,dt_rr_1,dt_pr_1,mc_rr_1,mc_pr_1,bf_pr_1,mr_rr_1,mr_pr_1,miss_c_2,wt_rr_2,wt_pr_2,dt_rr_2,dt_pr_2,mc_rr_2,mc_pr_2,bf_pr_2,mr_rr_2,mr_pr_2,miss_c_3,wt_rr_3,wt_pr_3,dt_rr_3,dt_pr_3,mc_rr_3,mc_pr_3,bf_pr_3,mr_rr_3,mr_pr_3,miss_c_4,wt_rr_4,wt_pr_4,dt_rr_4,dt_pr_4,mc_rr_4,mc_pr_4,bf_pr_4,mr_rr_4,mr_pr_4,miss_c_5,wt_rr_5,wt_pr_5,dt_rr_5,dt_pr_5,mc_rr_5,mc_pr_5,bf_pr_5,mr_rr_5,mr_pr_5,miss_c_6,wt_rr_6,wt_pr_6,dt_rr_6,dt_pr_6,mc_rr_6,mc_pr_6,bf_pr_6,mr_rr_6,mr_pr_6,miss_c_7,wt_rr_7,wt_pr_7,dt_rr_7,dt_pr_7,mc_rr_7,mc_pr_7,bf_pr_7,mr_rr_7,mr_pr_7,miss_c_8,wt_rr_8,wt_pr_8,dt_rr_8,dt_pr_8,mc_rr_8,mc_pr_8,bf_pr_8,mr_rr_8,mr_pr_8,miss_c_9,wt_rr_9,wt_pr_9,dt_rr_9,dt_pr_9,mc_rr_9,mc_pr_9,bf_pr_9,mr_rr_9,mr_pr_9,wt_er,wt_ar,wt_nr,mc_er,mc_nr,dt_er,total
5da33b2d0240d88053cd66bb,MAISHAW,39.955376,-82.871096,0,1221.348749,287.9711693,1249.580565,139.0476365,10113,1086,179.2689887,0.740011708,0.079467291,0,1390.33609,306.1927411,1432.375091,159.9066296,11471,1250,184.6480316,0.839382409,0.091467876,0,1349.710083,330.1584224,1401.501537,168.452144,10927,1335,202.8889214,0.799575589,0.097687692,0,1238.87897,349.5661496,1282.131567,182.6871067,10015,1463,207.8464803,0.732840626,0.107054003,0,1247.376189,349.2326943,1295.408971,183.7206205,10018,1479,201.9200937,0.733060149,0.108224791,0,1292.831699,360.8475779,1358.639397,200.1192009,10486,1615,199.165813,0.767305722,0.118176496,0,1232.715132,367.4622421,1304.393166,204.4383141,10192,1684,203.4801698,0.745792478,0.123225523,0,1131.67335,373.3786038,1188.019757,214.5224645,9412,1768,203.7640861,0.688716523,0.129372164,0,1114.731084,385.3476511,1171.776306,227.2181326,9277,1859,207.4381677,0.678837992,0.136031026,0,1088.398068,386.8173569,1142.727499,227.4442412,9032,1861,208.3755305,0.660910288,0.136177375,302.9377287,778.3552612,254.630982,1777,877,332.7993561,13666
5da33b2d0240d88053cd66bc,MAIWAGW,39.955475,-82.796211,0,1493.069655,339.940056,1545.219701,153.1614379,8055,786,176.5359477,0.75210084,0.073389356,0,1594.766573,349.923436,1656.080672,162.9762838,8671,834,158.4995331,0.80961718,0.077871148,0,1698.595425,358.9442577,1766.077404,165.0010271,9277,848,145.3828198,0.866199813,0.079178338,0,1521.610551,406.4755369,1561.404202,209.0782446,8244,1080,133.1251167,0.769747899,0.100840336,0,1090.26704,449.7245565,1081.228478,267.7575163,5684,1380,120.550887,0.530718954,0.128851541,0,704.9878618,466.3029879,653.7311858,292.0965453,3301,1502,120.3865546,0.30821662,0.140242764,0,707.287395,475.0119514,663.5393091,310.8970121,3363,1593,118.1045752,0.314005602,0.148739496,0,727.8998133,494.0021475,691.4993464,338.3154995,3484,1727,117.6554622,0.325303455,0.161251167,0,737.144071,501.9399627,708.4752568,356.2605042,3573,1822,115.7114846,0.333613445,0.170121382,0,744.644071,515.9142857,724.7653595,381.7139122,3648,1950,113.9281046,0.340616246,0.182072829,318.7663866,914.2056022,210.2054155,1269,302,351.1507937,10710
5da33b2d0240d88053cd66bd,MAIWASW,39.957814,-82.985667,0,652.5420372,230.1529974,681.2742095,86.88368742,16852,2133,195.4590744,0.69384058,0.087821146,0,720.7503294,241.1838768,767.5371789,91.73353096,19165,2195,201.553442,0.789072793,0.090373847,0,764.2924901,240.7641634,827.0170866,94.33749177,20913,2257,200.0597003,0.86104249,0.092926548,0,747.283638,249.1110837,815.2250494,101.180336,21019,2429,204.6706192,0.865406785,0.100008235,0,707.769804,255.0754282,780.2099391,111.1590909,20087,2664,205.9556159,0.827033926,0.109683794,0,659.2024457,261.6422101,724.8190053,117.3884223,18526,2845,212.173913,0.762763505,0.117136034,0,652.1741601,267.2938076,717.5952734,118.9134964,18155,2906,220.8012187,0.747488472,0.119647563,0,666.2786973,271.3095767,740.6567029,121.938694,18733,2939,222.2278491,0.771286232,0.121006258,0,659.3031126,275.7105567,735.4386528,124.7263258,18603,3003,224.7480237,0.765933794,0.123641304,0,669.0263093,280.5430665,753.9021739,127.5156868,19045,3041,226.2491765,0.784132082,0.125205863,225.1694664,441.8080122,243.3667243,3391,2737,236.7205204,24288
5da33b2d0240d88053cd66be,MAIWESW,39.955706,-82.882081,0,743.7952593,261.0798233,816.9463165,80.9470598,20771,1912,168.5670631,0.857738685,0.078956062,0,725.7761397,283.8503882,804.1216551,92.44528411,20550,2228,171.2966634,0.848612488,0.092005286,0,572.5889495,297.2390155,616.6930129,101.9664272,15396,2429,172.2794846,0.635777998,0.100305583,0,584.1435002,296.5538074,628.8047572,112.183226,15427,2653,164.6081103,0.637058143,0.109555666,0,515.0123059,295.8770235,524.7091179,114.6798811,12381,2781,166.4895111,0.511273538,0.114841427,0,513.6382557,304.0166832,527.8346548,119.7306739,12433,2919,169.9116287,0.513420879,0.120540139,0,492.0328295,308.8081847,501.4357037,125.1294599,11880,3071,171.1719524,0.490584737,0.126816981,0,496.9098943,307.5742484,509.9017592,126.0513297,11993,3095,169.2831186,0.495251074,0.127808061,0,508.7251817,307.0821358,532.7729187,133.4215395,12571,3272,165.9968616,0.51911959,0.135117278,0,497.5320862,309.1178973,525.9596135,138.6075322,12716,3482,165.2275355,0.525107367,0.14378923,216.6486207,440.7402544,205.0038404,3296,1113,255.4867443,24216
5da33b2d0240d88053cd66bf,MAIWEYW,39.956474,-82.908408,0,608.7905191,222.5218235,636.665772,76.42589916,15973,1769,157.8308626,0.659577982,0.073047859,0,632.5707561,235.5793038,671.052938,91.78985836,17115,2165,168.5770327,0.706734938,0.089400008,0,553.0336128,242.8169468,580.9949209,102.2591155,14526,2460,176.1985382,0.599826568,0.101581534,0,579.1526201,252.6809266,616.4306066,110.6812157,15290,2665,184.9072965,0.631374654,0.110046661,0,625.1254904,269.6490482,677.966346,107.279886,16828,2539,194.6793575,0.694883759,0.104843705,0,670.1600529,280.7120205,737.2084073,104.4736755,18518,2479,193.9534212,0.764669447,0.102366106,0,680.0320849,293.9005657,754.4897386,102.3491349,19051,2466,192.8418053,0.786678779,0.101829293,0,664.8095553,300.2641946,743.8069125,106.6742371,19293,2545,186.4830491,0.79667176,0.105091465,0,646.2885576,308.5421811,724.055044,114.4417145,18474,2665,181.6798117,0.762852542,0.110046661,0,585.6959987,306.1101292,640.4899864,113.7887434,15783,2732,177.1239212,0.651732254,0.112813313,210.8248751,440.8599744,206.3512822,3210,1269,246.7809803,24217
5da33b2d0240d88053cd66c0,MAIWILW,39.957856,-82.966461,0,603.5798475,224.4054811,612.2651144,70.67245003,15378,1748,192.9585823,0.633752318,0.072037915,0,626.8417886,236.933402,649.214012,81.56216773,16632,2000,203.6917371,0.685431692,0.082423243,0,630.4442613,241.8315681,658.4974655,86.3648877,16597,2134,209.7181125,0.683989285,0.087945601,0,691.7025757,246.3678137,740.5449001,90.17391304,18892,2207,211.5796415,0.778569957,0.090954049,0,708.4561302,249.5179064,766.832722,91.18005358,19759,2207,213.3801772,0.814300433,0.090954049,0,714.2012776,254.7121368,771.3981043,99.56422831,19777,2384,211.3777045,0.815042242,0.098248506,0,717.3485679,258.2225428,776.9803421,104.1188955,20057,2526,212.8802802,0.826581496,0.104100556,0,699.8905007,263.1144035,762.9335257,106.7515763,19713,2571,216.2732331,0.812404698,0.105955079,0,677.6675046,268.8429425,738.0842778,107.2982897,18707,2597,220.7038945,0.770945807,0.107026581,0,661.6498249,275.4230785,721.0368844,103.413641,18127,2489,224.8271172,0.747043066,0.102575726,216.1709046,441.9008448,225.9012982,3272,1999,239.9786524,24265
5da33b2d0240d88053cd66c1,MAIYEAW,39.955832,-82.886131,0,655.0461678,266.7307152,700.7861744,74.35369177,17849,1845,190.4608523,0.737074661,0.076189296,0,726.3999422,270.6412289,791.3295755,77.1233482,20626,1915,184.2314998,0.851750908,0.079079947,0,644.0917575,288.8844979,707.2997192,86.45168484,18585,2140,184.5218038,0.76746779,0.088371325,0,560.9091097,299.2702346,595.9101833,95.72175421,14838,2330,183.0479848,0.612735382,0.096217377,0,557.9155104,295.8799141,587.6122811,101.5616535,14518,2498,176.7174595,0.599520978,0.103154939,0,486.6956558,299.7554922,481.288487,106.3016601,11259,2659,179.6679881,0.464940535,0.109803436,0,490.9120829,303.868145,495.5106541,109.3894945,11971,2746,182.2447968,0.494342583,0.113396102,0,483.621779,308.3481582,485.7110588,115.2485547,11598,2883,181.2111827,0.478939544,0.119053518,0,485.246779,304.833705,489.42315,115.0334903,11593,2929,179.9116287,0.478733069,0.120953089,0,482.0900231,306.8287496,494.2934424,122.8747109,11990,3138,177.086224,0.495127189,0.129583746,214.3898249,440.6967914,203.4064255,3317,1173,252.3676495,24216
5da33b2d0240d88053cd66c2,MOU5THW1,39.955716,-82.992023,0,676.1896332,220.5364568,708.4753592,70.83490469,17725,1733,174.7157149,0.72975421,0.07134917,0,546.1326938,236.6456832,558.5467084,91.40516283,13607,2204,181.0617975,0.560212442,0.090740664,0,601.4270246,245.6939355,627.2321627,100.7647495,15156,2421,187.2098481,0.623986167,0.09967475,0,643.2374326,250.7525629,681.1592079,100.1203837,16461,2386,195.3118696,0.677714192,0.098233768,0,693.4256248,253.447116,744.8017621,104.552637,18268,2490,195.4662604,0.752110009,0.102515542,0,695.6029478,255.5417679,755.4420108,106.2536539,19040,2511,198.418214,0.783893944,0.103380131,0,672.8400099,261.1084853,734.7108156,112.7567623,18734,2674,200.6838487,0.771295648,0.110090988,0,647.203796,264.6412368,711.779324,115.9316563,18118,2755,204.8190539,0.745934374,0.113425831,0,626.7276957,272.5277698,688.0494051,122.3077113,17349,2910,210.8954671,0.714273951,0.11980732,0,639.140681,273.0380007,706.6712915,124.3618922,17670,2969,212.4537857,0.72748981,0.122236403,227.9352793,441.7268105,233.3730495,3358,2212,246.4255424,24289
5da33b2d0240d88053cd66c3,MOUHIGW1,39.954932,-82.99871,0,525.5402034,227.6505826,539.3740376,21.61196426,13485,666,199.3276792,0.555189592,0.02741982,0,604.8531434,235.9941126,607.3097699,33.53279262,15155,930,201.5706699,0.623944996,0.038288937,0,565.6033595,238.8618716,557.2840792,42.17971098,13873,1113,202.6629338,0.571163901,0.045823212,0,569.0792128,242.7629791,555.2920252,50.76026185,13314,1290,204.346412,0.548149368,0.053110462,0,614.9923422,247.5743752,611.4210136,55.52797563,14550,1400,206.512413,0.599036601,0.057639261,0,644.3027708,252.0921405,647.9236692,54.87278192,15465,1396,210.466878,0.636707975,0.057474577,0,631.096834,251.2117008,638.837869,58.15826094,15724,1469,208.2107127,0.647371238,0.060480053,0,617.6364609,255.6829841,628.505908,61.0207913,15688,1514,212.4183787,0.645889086,0.062332743,0,623.9252748,258.3877064,639.99156,63.16843015,16143,1563,214.8915147,0.664621845,0.064350117,0,610.641525,259.2736218,628.6131582,66.97451521,15804,1667,215.892791,0.65066491,0.068631891,211.3222858,441.940364,191.6931533,2962,589,252.4585203,24289
5da33b2d0240d88053cd66c4,WESHIGW,40.069979,-83.019601,0,255.0354671,295.4315436,230.2919278,-32.0165868,5346,157,204.3502478,0.218945816,0.006429946,0,669.2294713,318.5726748,555.4106975,-29.00802719,13371,344,217.4575091,0.547610272,0.014088545,0,736.8398247,333.4720072,611.6877995,-11.23844043,14717,704,218.6484826,0.602735799,0.028832371,0,698.9083016,343.5557603,561.7998116,-2.491133227,12972,877,222.7030348,0.531269198,0.035917598,0,710.4702052,348.9410657,585.8049719,6.260105664,13682,1025,222.8627596,0.560347299,0.041978949,0,705.4073801,355.6028996,587.3324323,12.51296228,13767,1151,224.0799443,0.56382848,0.047139288,0,668.0393169,365.5841422,536.2553139,10.23950526,12324,1173,229.6400049,0.504730311,0.0480403,0,675.900643,367.5665725,551.614408,14.10140476,12708,1261,229.4049228,0.520457059,0.051644346,0,672.772986,368.8821313,551.1807757,20.81705369,12667,1355,227.0684359,0.518777901,0.055494123,0,673.6972601,368.1606258,557.3020027,27.42359831,12815,1460,226.7715117,0.524839251,0.059794406,314.8581726,454.6986526,352.4600893,2998,421,390.3851415,24417
5da33b2d0240d88053cd66c5,GRTEASW,39.956252,-82.873484,0,1293.195533,389.3687304,1321.320043,241.0304663,7583,1139,198.5932602,0.742848746,0.111579154,0,1299.665948,421.7722375,1335.240694,280.0296826,7661,1367,197.7468652,0.750489812,0.133914577,0,1300.726783,427.0291928,1342.11442,293.3194553,7706,1453,194.2554859,0.754898119,0.142339342,0,1301.873237,440.9988245,1349.606583,310.1801528,7748,1540,197.5960031,0.759012539,0.150862069,0,1301.180937,455.6139303,1353.915654,332.140576,7768,1667,197.9721787,0.760971787,0.163303292,0,1304.533895,468.9876567,1362.517927,356.979232,7818,1805,193.9135972,0.765869906,0.1768221,0,1303.071806,487.1790752,1367.608934,387.7441223,7852,1970,191.348942,0.769200627,0.192985893,0,1298.627841,503.1746669,1369.693084,419.2398119,7867,2161,186.2725313,0.770670063,0.211696708,0,1302.083954,534.794377,1380.847277,464.3206309,7922,2390,180.9463166,0.776057994,0.234130094,0,1306.557798,564.6942594,1395.487657,513.2251176,8008,2673,173.9028213,0.784482759,0.261853448,282.5633817,751.9776646,267.4566027,864,1302,164.966203,10208
5da33b2d0240d88053cd66c6,NHI1STN,39.98071,-83.004142,0,724.0579662,246.5617356,770.8237561,108.7713185,9616,1288,176.2003686,0.805495058,0.107890769,0,750.9809851,268.1489362,809.2432568,125.7227341,10105,1513,184.5677668,0.846456693,0.126738147,0,707.0503434,275.8769476,768.1960965,139.3326353,9655,1664,184.1598258,0.808761937,0.139386832,0,693.2943542,288.2497906,758.5325013,146.8881722,9478,1728,189.3993969,0.793935333,0.144747864,0,690.1078908,303.2746691,761.6940861,159.1387167,9558,1818,189.3047412,0.800636623,0.152286815,0,672.0776512,325.2949405,742.9005696,170.8400905,9198,1887,192.5506785,0.770480818,0.158066678,0,657.1849556,339.4274585,729.2051432,181.7549841,9032,1908,190.8410119,0.756575641,0.159825766,0,667.3918579,352.0940694,754.245686,197.1693751,9258,1998,188.9989948,0.775506785,0.167364718,0,636.7657899,358.9511643,718.4901156,204.1154297,8777,2029,189.9321494,0.735215279,0.169961468,0,620.377869,361.1872173,697.9930474,202.4160663,8397,2038,189.9539286,0.703384151,0.170715363,218.7827107,449.8516502,238.2665438,1522,624,271.950578,11938
