FID,OBJECTID_1,stop_id,_id,stop_id_1,lat,lon,miss_c_0,wt_rr_0,wt_pr_0,dt_rr_0,dt_pr_0,mc_rr_0,mc_pr_0,bf_pr_0,mr_rr_0,mr_pr_0,miss_c_1,wt_rr_1,wt_pr_1,dt_rr_1,dt_pr_1,mc_rr_1,mc_pr_1,bf_pr_1,mr_rr_1,mr_pr_1,miss_c_2,wt_rr_2,wt_pr_2,dt_rr_2,dt_pr_2,mc_rr_2,mc_pr_2,bf_pr_2,mr_rr_2,mr_pr_2,miss_c_3,wt_rr_3,wt_pr_3,dt_rr_3,dt_pr_3,mc_rr_3,mc_pr_3,bf_pr_3,mr_rr_3,mr_pr_3,miss_c_4,wt_rr_4,wt_pr_4,dt_rr_4,dt_pr_4,mc_rr_4,mc_pr_4,bf_pr_4,mr_rr_4,mr_pr_4,miss_c_5,wt_rr_5,wt_pr_5,dt_rr_5,dt_pr_5,mc_rr_5,mc_pr_5,bf_pr_5,mr_rr_5,mr_pr_5,miss_c_6,wt_rr_6,wt_pr_6,dt_rr_6,dt_pr_6,mc_rr_6,mc_pr_6,bf_pr_6,mr_rr_6,mr_pr_6,miss_c_7,wt_rr_7,wt_pr_7,dt_rr_7,dt_pr_7,mc_rr_7,mc_pr_7,bf_pr_7,mr_rr_7,mr_pr_7,miss_c_8,wt_rr_8,wt_pr_8,dt_rr_8,dt_pr_8,mc_rr_8,mc_pr_8,bf_pr_8,mr_rr_8,mr_pr_8,miss_c_9,wt_rr_9,wt_pr_9,dt_rr_9,dt_pr_9,mc_rr_9,mc_pr_9,bf_pr_9,mr_rr_9,mr_pr_9,wt_er,wt_ar,wt_nr,mc_er,mc_nr,dt_er,total,layer,OBJECTID,BUFF_DIST,ORIG_FID,Shape_Leng,Shape_Le_1,Shape_Area
923,924,MAIKENW1,5da33b2d0240d88053cd66a8,MAIKENW1,39.957810000000002,-82.964219000000000,0,634.572282200000018,210.693892699999992,668.553655299999946,82.526910079999993,16769,2004,170.434764699999988,0.691049205000000,0.082584686000000,0,660.540921499999968,226.209758499999992,708.982320899999991,95.827041949999995,18089,2315,180.881892399999998,0.745446303000000,0.095400973000000,0,666.399406600000020,232.331327799999997,721.314308099999948,101.138382899999996,18147,2486,187.130965099999997,0.747836479000000,0.102447869000000,0,717.134591600000022,237.017967499999997,792.810763999999949,102.664510000000007,20112,2488,191.365696899999989,0.828813978000000,0.102530289000000,0,743.583450100000050,242.054067400000008,829.384612199999992,107.322467700000004,21155,2599,190.889722199999994,0.871795928000000,0.107104591000000,0,746.575908700000014,247.110937100000001,831.205967200000032,114.956605999999994,21151,2756,189.655484999999999,0.871631089000000,0.113574549000000,0,740.895038300000010,252.104838000000001,828.073642100000029,120.949435399999999,21290,2914,191.214868499999994,0.877359268000000,0.120085717000000,0,717.984999600000037,255.291889900000001,808.713755900000024,122.909585399999997,20795,2951,194.142421500000012,0.856960356000000,0.121610484000000,0,690.421124200000008,261.673411400000020,778.029918400000042,124.334088800000004,19738,2963,198.863430300000005,0.813401467000000,0.122105003000000,0,672.933610799999997,266.104096299999981,759.169867299999964,118.469175000000007,19114,2830,202.328772799999996,0.787686475000000,0.116624083000000,215.263125400000007,442.141885800000011,225.408596399999993,3274,1952,240.270172300000013,24266,1,0,0.000000000000000,0,0.000000000000000,0.004744661843310,0.000001790038250
924,925,MAILAMW,5da33b2d0240d88053cd66a9,MAILAMW,39.956000000000003,-82.892225999999994,0,639.484824699999990,227.822314900000009,691.878680300000042,87.107858120000003,17318,2049,181.584837099999987,0.715117479000000,0.084609985000000,0,713.948548500000015,254.545773599999990,786.264235900000017,94.345212040000007,19925,2251,189.475162100000006,0.822769129000000,0.092951233000000,0,735.391254099999969,273.163315000000011,812.649750199999971,93.467481520000007,20481,2234,187.664450600000009,0.845728207000000,0.092249246000000,0,750.054300699999999,282.189288499999975,844.398232600000028,100.757938600000003,21709,2419,182.748482499999994,0.896436388000000,0.099888508000000,0,660.608498199999985,295.630300999999974,745.855886400000031,109.946070899999995,19267,2599,179.669653500000010,0.795598134000000,0.107321303000000,0,603.762728700000025,298.464838699999973,666.223768400000040,115.519965299999996,16487,2723,175.455671599999988,0.680802742000000,0.112441673000000,0,567.301028200000019,293.555229800000006,614.438039399999980,116.345005599999993,15035,2806,173.420324599999987,0.620844861000000,0.115869018000000,0,514.855473400000051,300.106990999999994,537.133129599999961,125.991906499999999,12651,3071,173.815501500000011,0.522401619000000,0.126811744000000,0,513.353016499999967,305.181484099999977,542.558492000000001,128.485939599999995,13023,3131,177.464178099999998,0.537762729000000,0.129289342000000,0,513.909237299999972,304.554403900000011,542.978527500000041,130.590411700000004,12902,3204,176.039558999999997,0.532766239000000,0.132303754000000,215.180038800000005,440.668807000000015,208.759383899999989,3326,1469,248.155015100000014,24217,1,0,0.000000000000000,0,0.000000000000000,0.004744661843310,0.000001790038250
925,926,MAIMAIW,5da33b2d0240d88053cd66aa,MAIMAIW,39.954861000000001,-82.835095999999993,0,1727.343532999999979,326.457520600000009,1775.403068999999959,191.472127199999989,9575,1029,170.954053799999997,0.885180734000000,0.095128039000000,0,1481.413700999999946,359.001571599999977,1525.479614999999967,215.294351500000005,8293,1155,185.952667100000014,0.766663585000000,0.106776371000000,0,1402.720902000000024,371.571507800000006,1447.883239000000003,225.284737000000007,7840,1213,192.155865799999987,0.724785061000000,0.112138301000000,0,1434.930202000000008,386.507996699999978,1491.086992999999893,231.158639200000010,8113,1243,196.811500400000000,0.750023112000000,0.114911713000000,0,1392.432929999999942,389.431635400000005,1448.663029999999935,223.970509399999997,7893,1200,198.108532900000000,0.729684755000000,0.110936489000000,0,1405.617823999999928,398.201534600000002,1470.140149999999949,225.808264799999989,8032,1211,198.982157699999988,0.742534899000000,0.111953407000000,0,1354.274938000000020,407.141721399999994,1417.610151000000087,227.324581700000010,7759,1213,195.207543700000002,0.717296848000000,0.112138301000000,0,1322.182491000000027,423.719238200000007,1384.361006000000089,221.891467100000000,7554,1184,193.751502299999999,0.698345197000000,0.109457336000000,0,1253.203383999999915,434.412498799999980,1305.386058999999932,219.607839500000011,7132,1175,182.844596499999994,0.659332532000000,0.108625312000000,0,1182.089118999999982,440.014606599999979,1220.626236000000063,207.034482800000006,6686,1093,173.096052500000013,0.618101137000000,0.101044652000000,347.411204600000019,922.225478400000043,235.244337599999994,1398,365,391.544328399999984,10817,1,0,0.000000000000000,0,0.000000000000000,0.004744661843300,0.000001790038250
926,927,MAIMANW,5da33b2d0240d88053cd66ab,MAIMANW,39.955105000000003,-82.861952000000002,0,1311.773987999999918,307.167605900000012,1372.046622000000070,164.996194099999997,11032,1313,170.820463999999987,0.807436141000000,0.096098953000000,0,1173.996194000000060,343.110883399999977,1209.332650000000058,186.441630699999990,9410,1483,190.613335299999989,0.688721364000000,0.108541316000000,0,1208.574397999999974,346.108760899999993,1256.454146000000037,189.109712400000006,9777,1527,185.871331300000008,0.715582229000000,0.111761692000000,0,1298.192929999999933,356.268754999999999,1369.637269000000060,204.283173500000004,10641,1652,181.286686699999990,0.778818707000000,0.120910488000000,0,1208.932152999999971,364.084022500000003,1282.362658000000010,212.002634900000004,10133,1744,184.054014499999994,0.741638000000000,0.127644002000000,0,1112.372538999999961,373.833125999999993,1173.209250999999995,225.192856599999999,9325,1864,186.972846400000009,0.682500183000000,0.136426846000000,0,1068.222060000000056,381.456268799999975,1126.314865000000054,231.654907400000013,9006,1905,192.190587700000009,0.659152456000000,0.139427651000000,0,1071.019029000000046,390.023786900000005,1131.952352999999903,237.234575100000001,8978,1931,196.298763100000002,0.657103125000000,0.141330601000000,0,1071.781672999999955,393.672765900000002,1138.723120999999992,235.608651100000003,9053,1931,195.900607500000007,0.662592403000000,0.141330601000000,0,1056.087461999999960,395.262314300000014,1123.895410999999967,231.114542900000004,8949,1882,195.508307099999996,0.654980605000000,0.137744273000000,298.704603700000007,778.094415600000048,228.300666000000007,1712,585,333.021078799999998,13663,1,0,0.000000000000000,0,0.000000000000000,0.004744661843300,0.000001790038250
927,928,MAIMAPW,5da33b2d0240d88053cd66ac,MAIMAPW,39.956324000000002,-82.903469999999999,0,538.248874799999953,224.193748199999987,554.795515499999965,87.410992280000002,13542,2074,168.023702399999991,0.559193955000000,0.085642317000000,0,519.369079599999964,239.766155999999995,537.430111099999976,102.235330599999998,13176,2430,181.523722999999990,0.544080605000000,0.100342734000000,0,547.807408000000009,255.173597099999995,578.453565700000013,101.027377500000000,14157,2429,199.013915800000007,0.584589338000000,0.100301441000000,0,616.288103399999954,267.333236999999997,668.224222700000041,100.771524099999993,16441,2397,202.437130900000000,0.678903250000000,0.098980055000000,0,629.438741400000026,288.689143999999999,687.621133900000018,98.101375070000003,16875,2365,205.165379699999988,0.696824545000000,0.097658670000000,0,649.689887300000009,293.672172400000022,720.180162699999983,100.179295499999995,17975,2426,198.007184999999993,0.742247182000000,0.100177561000000,0,628.294297400000005,302.009084499999972,700.984845400000040,105.512780300000003,17872,2517,194.986579699999993,0.737993971000000,0.103935252000000,0,571.140768900000012,305.591898300000025,623.822480100000007,110.138745499999999,15287,2579,188.558037700000000,0.631250774000000,0.106495437000000,0,546.609902099999999,304.366891000000010,585.119791899999996,114.657430700000006,14141,2772,183.029689899999994,0.583928645000000,0.114465045000000,0,492.106247699999983,305.388446100000010,501.172027899999989,117.316348000000005,11643,2829,182.979312099999987,0.480777966000000,0.116818764000000,212.708221500000008,440.781372599999997,204.807077700000008,3258,1267,248.119585400000005,24217,1,0,0.000000000000000,0,0.000000000000000,0.004744661843290,0.000001790038250
928,929,MAIMCNW,5da33b2d0240d88053cd66ad,MAIMCNW,39.954850999999998,-82.837081999999995,0,1630.873289999999997,296.998244000000000,1675.340664999999944,161.912938999999994,9066,874,159.521256899999997,0.837892791000000,0.080776340000000,0,1588.862200000000030,331.270794799999976,1637.135582000000113,194.512846599999989,8958,1056,168.657116500000001,0.827911275000000,0.097597043000000,0,1285.043715000000020,356.765896499999997,1319.913956000000098,214.468022200000007,7148,1158,180.952865099999997,0.660628466000000,0.107024030000000,0,1401.730960999999979,364.639463999999975,1454.231978000000026,211.280961200000007,7927,1145,188.714417700000013,0.732624769000000,0.105822551000000,0,1347.958687999999938,380.048521300000004,1399.651479000000108,216.490942700000005,7638,1163,191.386321600000002,0.705914972000000,0.107486137000000,0,1364.158132999999907,382.864140500000019,1423.770702000000028,217.973475000000008,7792,1171,188.079482399999989,0.720147874000000,0.108225508000000,0,1331.819224000000077,394.675785599999983,1392.883640999999898,224.653789300000000,7638,1203,186.113678399999998,0.705914972000000,0.111182994000000,0,1315.158226000000013,402.517652499999997,1376.477818999999954,214.209149700000012,7519,1153,186.555452900000006,0.694916821000000,0.106561922000000,0,1242.466081000000031,420.573012899999981,1294.078281000000061,208.380499100000009,7091,1121,184.068391899999995,0.655360444000000,0.103604436000000,0,1148.065526999999975,425.014510200000018,1183.938540000000103,195.690573000000001,6493,1047,171.185767099999993,0.600092421000000,0.096765250000000,342.277911300000028,922.398659899999984,225.250369699999993,1368,275,390.926340100000004,10820,1,0,0.000000000000000,0,0.000000000000000,0.004744661843280,0.000001790038250
929,930,MAIMILLW,5da33b2d0240d88053cd66ae,MAIMILLW,39.957743999999998,-82.960549000000000,0,630.402044000000046,216.217217500000004,667.823209399999996,81.841712680000001,16917,1939,173.334294900000003,0.697148273000000,0.079906041000000,0,665.586005099999966,224.680169799999987,710.726201299999957,89.492005270000007,17915,2184,180.434352600000011,0.738275777000000,0.090002473000000,0,719.594205900000020,230.497197699999987,785.950795399999947,93.699414820000001,19973,2256,183.951619499999993,0.823085799000000,0.092969587000000,0,740.129069500000014,236.468062300000014,816.490109599999982,98.088312869999996,20918,2346,185.737245500000000,0.862029177000000,0.096678480000000,0,746.353787200000056,243.792466800000000,822.215280600000028,106.908843599999997,20937,2530,185.592186599999991,0.862812165000000,0.104261106000000,0,739.461921999999959,249.528105199999999,818.275076199999944,113.225459499999999,21042,2675,187.694304799999998,0.867139207000000,0.110236545000000,0,715.883746800000040,251.508159599999999,798.392895400000043,113.671886599999993,20550,2704,190.893843199999992,0.846863925000000,0.111431633000000,0,691.831863500000054,258.300049500000000,772.350737699999968,113.724964999999997,19530,2714,196.620374199999986,0.804829803000000,0.111843732000000,0,675.518173599999955,265.970246400000008,755.159441199999947,111.262507200000002,18927,2644,200.482568200000003,0.779980219000000,0.108959037000000,0,664.863141799999994,269.001071500000023,747.786202900000035,116.647572699999998,18778,2734,196.598120800000004,0.773839941000000,0.112667930000000,215.212890499999986,441.477767200000017,217.840723599999990,3287,1680,244.246517799999992,24266,1,0,0.000000000000000,0,0.000000000000000,0.004744661843310,0.000001790038250
930,931,MAIMONW,5da33b2d0240d88053cd66af,MAIMONW,39.958120999999998,-82.978564000000006,0,746.171566200000029,224.875699900000001,804.834609699999987,86.957427539999998,20355,2057,180.364377499999989,0.838068182000000,0.084692029000000,0,787.871294499999976,238.443469999999991,853.084444999999960,98.170619239999994,21791,2325,185.173748399999994,0.897192029000000,0.095726285000000,0,699.271821499999987,247.054265500000014,767.903820799999949,110.946228599999998,20000,2582,186.322875500000009,0.823451910000000,0.106307642000000,0,660.466814900000031,253.549489499999993,720.486824800000022,116.743165300000001,18171,2762,194.081439399999994,0.748147233000000,0.113718709000000,0,634.604948899999954,261.774291800000015,694.434988500000031,119.009757899999997,17677,2861,204.410820199999989,0.727807971000000,0.117794796000000,0,654.770792199999960,265.955739499999993,724.618577100000039,122.964344499999996,18366,2927,206.043313600000005,0.756175889000000,0.120512187000000,0,656.346343899999965,273.115653800000018,729.522356700000046,127.365448000000001,18370,3013,209.978590300000008,0.756340580000000,0.124053030000000,0,660.279932499999973,277.084692000000018,743.148962500000039,127.283226299999995,18839,3007,212.287137699999988,0.775650527000000,0.123805995000000,0,660.926383399999963,282.193346500000018,748.047471999999971,130.444993399999987,18916,3062,211.682724000000007,0.778820817000000,0.126070487000000,0,650.398303700000042,282.775403499999982,736.564188100000024,132.924324799999994,18605,3134,210.613883399999992,0.766016140000000,0.129034914000000,225.847373199999993,442.132328700000016,234.378458499999994,3358,2272,242.858819199999999,24288,1,0,0.000000000000000,0,0.000000000000000,0.004744661843300,0.000001790038250
931,932,MAINOEW,5da33b2d0240d88053cd66b0,MAINOEW,39.954828999999997,-82.852023000000003,0,1430.922649999999976,289.513630900000010,1460.234359000000040,141.376675000000006,7798,747,178.872562600000009,0.720635801000000,0.069032437000000,0,1716.127160000000003,309.432492400000001,1777.018667000000050,167.040014799999994,9558,887,174.626189799999992,0.883282506000000,0.081970243000000,0,1682.570003000000042,330.873579199999995,1748.612513000000035,181.823214100000001,9488,969,179.590610800000007,0.876813603000000,0.089548101000000,0,1558.938730000000078,363.134368400000028,1609.629885999999942,216.267165699999993,8800,1159,184.607707199999993,0.813233527000000,0.107106552000000,0,1438.828481999999894,383.683578199999999,1485.886608999999908,228.535532799999999,8116,1217,196.927270999999990,0.750023103000000,0.112466500000000,0,1392.839478999999983,392.075039300000014,1443.303668999999900,233.782922100000008,7847,1249,201.791886099999999,0.725164033000000,0.115423713000000,0,1391.285000999999966,406.937528900000018,1449.064319000000069,236.097403200000002,7915,1272,207.459569399999992,0.731448110000000,0.117549210000000,0,1363.061085000000048,405.134091099999978,1420.841697000000067,226.112836200000004,7770,1205,206.170409400000011,0.718048240000000,0.111357546000000,0,1358.188429999999926,409.283522800000014,1420.629239000000098,227.077626799999990,7802,1216,199.883559700000006,0.721005452000000,0.112374087000000,0,1343.078827999999930,423.527862500000026,1405.009426000000076,233.636724899999990,7688,1248,196.986415300000004,0.710470382000000,0.115331300000000,350.234728800000028,922.149616499999979,251.671564600000011,1414,463,392.657610200000022,10821,1,0,0.000000000000000,0,0.000000000000000,0.004744661843310,0.000001790038250
932,933,MAIOAKW,5da33b2d0240d88053cd66b1,MAIOAKW,39.955741000000003,-82.787475000000001,0,1654.619234000000006,302.639775900000018,1712.514098999999987,119.655835699999997,8998,601,139.621848699999987,0.840149393000000,0.056115780000000,0,1613.981046000000106,349.866386599999998,1650.795984999999973,144.423249300000009,8781,735,137.083099900000008,0.819887955000000,0.068627451000000,0,1211.220448000000033,411.124183000000016,1202.544818000000078,220.267040100000003,6378,1141,120.695611600000007,0.595518207000000,0.106535948000000,0,693.643884200000002,448.487581700000021,632.846311900000046,267.841269800000020,3215,1380,118.918767500000001,0.300186741000000,0.128851541000000,0,705.510457500000030,463.477684399999987,652.148272600000041,291.926330500000006,3314,1495,118.078431399999999,0.309430439000000,0.139589169000000,0,718.020168099999978,473.700373500000012,672.840989700000023,309.891596600000014,3422,1594,118.001867399999995,0.319514472000000,0.148832866000000,0,736.486274500000036,486.146498599999973,699.000840300000050,330.725956999999994,3546,1703,118.901027099999993,0.331092437000000,0.159010271000000,0,736.424369700000057,498.503361299999995,707.375256799999988,355.063118599999996,3580,1826,115.666666699999993,0.334267040000000,0.170494865000000,0,760.173949600000014,517.560130699999945,742.013818900000047,387.304948599999989,3771,1982,112.493930899999995,0.352100840000000,0.185060691000000,0,776.637534999999957,542.630345499999976,768.953127900000027,427.592530300000021,3921,2192,110.192343600000001,0.366106443000000,0.204668534000000,322.816059800000005,914.244210999999950,197.469934599999988,1291,252,352.818580800000007,10710,1,0,0.000000000000000,0,0.000000000000000,0.004744661843280,0.000001790038250
933,934,MAIOHIW,5da33b2d0240d88053cd66b2,MAIOHIW,39.957929000000000,-82.970702000000003,0,522.326259000000050,182.979765899999990,513.461921999999959,21.208769470000000,12817,544,185.798236199999991,0.528187588000000,0.022418198000000,0,620.769306799999981,210.905711700000012,623.535399299999995,42.352262420000002,15413,1071,201.868869999999987,0.635168549000000,0.044135828000000,0,636.900313200000028,222.914613000000003,650.286779900000056,54.123052829999999,16468,1356,209.273469100000000,0.678645018000000,0.055880656000000,0,648.510467299999959,227.749897000000004,667.453061899999966,58.339198879999998,16623,1460,214.233083300000004,0.685032556000000,0.060166488000000,0,707.518379600000003,235.941275899999994,744.413747599999965,63.621940160000001,18789,1587,216.852386099999990,0.774293250000000,0.065400148000000,0,732.846905099999958,237.500123599999995,777.969216200000005,66.817357619999996,19764,1651,214.618808199999989,0.814472925000000,0.068037583000000,0,734.431509099999971,240.493694900000008,778.239264800000001,71.117324650000000,19713,1722,213.501195099999990,0.812371219000000,0.070963488000000,0,727.114563599999997,240.934105299999999,772.322344000000044,73.029835980000001,19783,1804,214.742850099999998,0.815255914000000,0.074342702000000,0,708.220143399999984,248.585469399999994,755.490398099999993,77.912099229999995,19362,1905,217.986895199999992,0.797906536000000,0.078504904000000,0,678.377194400000008,251.896521900000010,721.557982400000014,78.693645430000004,18218,1906,219.563174800000013,0.750762384000000,0.078546114000000,203.369941500000010,441.946777399999974,182.844267699999989,3069,828,238.515494899999993,24266,1,0,0.000000000000000,0,0.000000000000000,0.004744661843320,0.000001790038250
934,935,MAIPARKW,5da33b2d0240d88053cd66b3,MAIPARKW,39.957391000000001,-82.942165000000003,0,714.378703599999994,216.889562000000012,776.866609000000039,92.691803680000007,19780,2226,175.157621500000005,0.815098694000000,0.091729509000000,0,701.128404799999998,230.465694200000002,770.028516100000047,101.610293799999994,19845,2422,182.292825599999986,0.817777228000000,0.099806321000000,0,655.182387599999970,238.763876900000014,721.175299799999948,107.322454399999998,18316,2589,187.361849400000011,0.754769852000000,0.106688095000000,0,645.756335799999988,250.571516900000006,712.871801200000050,107.757530799999998,17840,2564,195.217785499999991,0.735154737000000,0.105657889000000,0,646.690814700000033,252.909671599999996,718.493221199999994,106.961758799999998,17967,2573,195.732476200000008,0.740388181000000,0.106028763000000,0,640.268347999999946,257.386656800000026,717.883215899999982,111.204763700000001,18111,2649,193.707504000000000,0.746322166000000,0.109160588000000,0,611.820744200000036,268.042526899999984,687.838134100000048,114.231713900000003,17419,2665,197.566242200000005,0.717806074000000,0.109819920000000,0,600.559648899999956,269.295957499999986,675.392837999999983,116.284790000000001,17024,2755,196.493592100000001,0.701528825000000,0.113528660000000,0,581.610211400000026,273.876993400000003,646.931099799999970,122.281287300000002,16127,2865,196.471751799999993,0.664565047000000,0.118061565000000,0,576.041702699999973,272.367206500000009,642.854328900000041,122.309020500000003,16097,2928,199.800964300000004,0.663328800000000,0.120657683000000,216.325709799999998,441.637429399999974,214.001112599999999,3225,1573,244.487040000000007,24267,1,0,0.000000000000000,0,0.000000000000000,0.004744661843290,0.000001790038250
935,936,MAIPARSW,5da33b2d0240d88053cd66b4,MAIPARSW,39.958163999999996,-82.981516999999997,0,692.017374799999970,222.654314900000003,745.144721699999991,87.362071810000003,18725,2048,181.294466400000005,0.770956851000000,0.084321476000000,0,776.437211800000000,228.197052000000014,847.942687699999965,92.339756260000001,21433,2179,182.027750300000008,0.882452240000000,0.089715086000000,0,783.516139700000053,239.804388999999986,862.201539899999943,102.954833699999995,21956,2431,185.923912999999999,0.903985507000000,0.100090580000000,0,703.348855400000048,244.221343899999994,784.043972299999950,112.391592599999996,20209,2664,186.956109999999995,0.832056983000000,0.109683794000000,0,670.554141999999956,251.092556000000002,744.065423300000020,118.990365600000004,18777,2841,194.384469700000011,0.773097826000000,0.116971344000000,0,645.329092599999967,258.247612000000004,717.734519100000057,119.895709800000006,18146,2910,204.689970399999993,0.747117918000000,0.119812253000000,0,662.552124499999991,264.609848499999998,745.320528699999954,125.754446599999994,18837,2997,206.006670000000014,0.775568182000000,0.123394269000000,0,663.195322799999985,268.926012800000024,748.991724299999987,127.580245399999995,18827,3040,209.492341900000014,0.775156456000000,0.125164690000000,0,666.378334999999993,273.158061599999996,761.404850099999976,128.945816900000011,19233,3062,210.613471699999991,0.791872530000000,0.126070487000000,0,667.001852800000052,276.246829699999978,766.875205899999969,131.510746000000012,19352,3100,208.817934799999989,0.796772069000000,0.127635046000000,226.142662999999999,442.192687700000022,240.769021699999996,3402,2558,239.680953600000009,24288,1,0,0.000000000000000,0,0.000000000000000,0.004744661843300,0.000001790038250
936,937,MAIREMW,5da33b2d0240d88053cd66b5,MAIREMW,39.957051999999997,-82.930137999999999,0,669.053028700000027,216.235742899999991,691.597954699999946,63.594779600000003,17483,1508,186.911879900000002,0.720918725000000,0.062183003000000,0,739.992000299999972,229.720176500000008,779.678281299999981,74.410539770000000,19771,1765,191.437466499999999,0.815265350000000,0.072780504000000,0,780.295616699999982,238.841697199999999,834.121685699999944,69.814110760000005,21437,1688,195.074017599999991,0.883963548000000,0.069605377000000,0,736.106964700000049,247.010473800000000,795.555152399999997,79.099459820000007,20424,1897,194.775885499999987,0.842192075000000,0.078223578000000,0,623.857366699999943,253.218671400000005,663.730650299999979,87.891921980000006,16609,2075,193.985402700000009,0.684878974000000,0.085563482000000,0,637.342377599999963,252.828625600000009,685.873943299999951,93.780215249999998,17285,2204,192.356191499999994,0.712754113000000,0.090882850000000,0,630.901282400000014,260.069646599999999,683.168157999999949,99.095583689999998,17289,2313,202.048987699999998,0.712919055000000,0.095377510000000,0,589.250422699999945,265.084945000000005,626.443363200000022,104.549214500000005,15472,2481,207.680508000000003,0.637994310000000,0.102305060000000,0,598.108201699999995,272.650942199999974,639.689827199999968,105.874149500000001,15763,2522,215.681002799999987,0.649993815000000,0.103995712000000,0,621.023627899999951,291.325182499999983,672.897942400000034,103.457259500000006,16577,2448,222.221764100000001,0.683559441000000,0.100944291000000,214.459444999999988,441.228835899999979,213.417426100000000,3277,1471,248.945321799999988,24251,1,0,0.000000000000000,0,0.000000000000000,0.004744661843310,0.000001790038250
937,938,MAIRHOW,5da33b2d0240d88053cd66b6,MAIRHOW,39.957501999999998,-82.949089999999998,0,730.479477500000030,209.026868900000011,795.894131700000003,82.449765099999993,20390,1934,170.032555800000011,0.840270337000000,0.079699992000000,0,740.041869300000030,226.675430599999999,801.759540099999981,96.205019370000002,20571,2299,176.511580000000009,0.847729333000000,0.094741614000000,0,760.940946199999985,231.866521100000000,830.294733400000041,101.766875499999998,21305,2422,179.520316500000007,0.877977417000000,0.099810434000000,0,721.822302799999989,239.769471699999997,794.377565300000015,103.970946999999995,20509,2477,185.826258999999993,0.845174318000000,0.102076980000000,0,677.897964200000047,246.012404199999992,747.202299499999981,108.717588399999997,19026,2607,188.902991799999995,0.784060002000000,0.107434270000000,0,664.223316599999976,257.520481299999972,734.779320900000016,107.784183600000006,18549,2561,196.377647700000011,0.764402868000000,0.105538614000000,0,662.191749800000025,258.229992600000003,737.336437799999999,105.956193900000002,18583,2543,196.057858699999997,0.765804006000000,0.104796835000000,0,653.526044700000057,263.153218499999980,733.857248799999979,111.152023400000004,18581,2639,194.920052700000014,0.765721586000000,0.108752988000000,0,630.463776499999994,270.310516800000016,707.922690200000034,113.172752000000003,17960,2657,196.703206099999989,0.740130223000000,0.109494766000000,0,621.165045699999951,274.754512499999976,696.790942100000052,117.854364099999998,17572,2812,197.201846200000006,0.724140773000000,0.115882304000000,213.490604100000013,441.564885000000004,212.360339600000003,3215,1388,246.706915000000009,24266,1,0,0.000000000000000,0,0.000000000000000,0.004744661843300,0.000001790038250
938,939,MAIROBW,5da33b2d0240d88053cd66b7,MAIROBW,39.956110000000002,-82.896314000000004,0,605.868191799999977,227.760498799999993,645.447412999999983,100.418383800000001,16169,2392,178.197134199999994,0.667671470000000,0.098773589000000,0,673.067844899999955,246.187099999999987,733.239294699999959,98.379939710000002,18406,2335,191.650080500000001,0.760044597000000,0.096419870000000,0,711.176033400000051,263.486146099999985,790.791179700000043,102.052401200000006,20022,2414,191.297848600000009,0.826774580000000,0.099682042000000,0,730.767766400000028,281.825494499999991,814.844076500000028,99.502993759999995,20501,2366,190.014865600000007,0.846554074000000,0.097699963000000,0,748.336994699999991,289.342114999999978,849.244043400000010,105.880662299999997,21769,2526,184.504686800000002,0.898913986000000,0.104306892000000,0,666.689969900000051,297.989676700000018,758.404178900000034,113.790023500000004,19523,2676,179.539579599999996,0.806169220000000,0.110500888000000,0,610.832266600000025,299.018499399999996,679.201841700000045,118.570425700000001,16805,2785,174.821819400000010,0.693934013000000,0.115001858000000,0,574.540364199999999,297.207581500000003,627.539744799999994,121.528265300000001,15335,2912,173.960028099999988,0.633232853000000,0.120246108000000,0,519.558780999999954,302.185200500000008,547.155510599999957,129.391460499999994,12899,3131,174.212743100000012,0.532642359000000,0.129289342000000,0,519.758764499999984,306.009043200000008,554.142627100000027,132.767394800000005,13288,3218,175.815336300000013,0.548705455000000,0.132881860000000,214.129413199999988,440.632572200000027,212.121650100000011,3334,1654,244.081719499999991,24217,1,0,0.000000000000000,0,0.000000000000000,0.004744661843310,0.000001790038250
